date,state,fips,cases,newCases,deaths,newDeaths
2021-04-22,Maine,23,58868,403,769,1
2021-04-22,Maryland,24,440178,1203,8625,20
2021-04-22,Massachusetts,25,678386,1628,17515,17
2021-04-22,Michigan,26,899108,5498,18239,120
2021-04-22,Minnesota,27,562498,1970,7132,10
2021-04-22,Mississippi,28,310137,319,7173,10
2021-04-22,Missouri,29,595623,763,9169,8
2021-04-22,Montana,30,107834,183,1557,0
2021-04-22,Nebraska,31,217905,309,2349,0
2021-04-22,Nevada,32,312278,528,5400,12
2021-04-22,New Hampshire,33,92911,516,1274,1
2021-04-22,New Jersey,34,990580,3230,25282,30
2021-04-22,New Mexico,35,195990,207,4025,3
2021-04-22,New York,36,2016244,5277,51299,71
2021-04-22,North Carolina,37,955791,2339,12534,34
2021-04-22,North Dakota,38,106416,167,1515,0
2021-04-22,Northern Mariana Islands,69,162,0,2,0
2021-04-22,Ohio,39,1060119,1724,19033,0
2021-04-22,Oklahoma,40,446246,283,6716,0
2021-04-22,Oregon,41,178110,972,2484,1
2021-04-22,Pennsylvania,42,1128144,4071,25934,48
2021-04-22,Puerto Rico,72,158827,517,2238,14
2021-04-22,Rhode Island,44,146028,381,2660,2
2021-04-22,South Carolina,45,572248,879,9388,23
2021-04-22,South Dakota,46,121651,134,1956,2
2021-04-22,Tennessee,47,825274,1750,12035,19
2021-04-22,Texas,48,2863676,3675,49981,68
2021-04-22,Utah,49,394398,472,2178,1
2021-04-22,Vermont,50,22325,87,243,0
2021-04-22,Virgin Islands,78,3068,27,27,0
2021-04-22,Virginia,51,650981,1373,10653,13
2021-04-22,Washington,53,393514,1501,5472,6
2021-04-22,West Virginia,54,150288,400,2808,8
2021-04-22,Wisconsin,55,654681,828,7438,8
2021-04-22,Wyoming,56,57613,95,705,0
2021-04-23,Alabama,01,525477,428,10840,16
2021-04-23,Alaska,02,66518,148,318,0
2021-04-23,Arizona,04,857347,896,17238,17
2021-04-23,Arkansas,05,334458,236,5716,5
2021-04-23,California,06,3730175,2264,61390,100
2021-04-23,Colorado,08,501502,1989,6368,8
2021-04-23,Connecticut,09,334766,1034,8047,8
2021-04-23,Delaware,10,102593,326,1609,5
2021-04-23,District of Columbia,11,47141,101,1099,1
2021-04-23,Florida,12,2196494,5464,34758,63
2021-04-23,Georgia,13,1067121,1802,19299,41
2021-04-23,Guam,66,8880,2,137,0
2021-04-23,Hawaii,15,32114,137,474,1
2021-04-23,Idaho,16,186297,216,2033,4
2021-04-23,Illinois,17,1319947,3450,24083,27
2021-04-23,Indiana,18,716160,1073,13256,4
2021-04-23,Iowa,19,362334,443,5907,3
2021-04-23,Kansas,20,309544,475,5009,7
2021-04-23,Kentucky,21,443504,586,6517,23
2021-04-23,Louisiana,22,455541,541,10336,12
2021-04-23,Maine,23,59239,371,771,2
2021-04-23,Maryland,24,441341,1163,8633,8
2021-04-23,Massachusetts,25,680007,1621,17528,13
2021-04-23,Michigan,26,904751,5643,18272,33
2021-04-23,Minnesota,27,564662,2164,7142,10
2021-04-23,Mississippi,28,310349,212,7175,2
2021-04-23,Missouri,29,596543,920,9172,3
2021-04-23,Montana,30,107988,154,1559,2
2021-04-23,Nebraska,31,218197,292,2355,6
2021-04-23,Nevada,32,312840,562,5422,22
2021-04-23,New Hampshire,33,93231,320,1281,7
2021-04-23,New Jersey,34,993414,2834,25328,46
2021-04-23,New Mexico,35,196221,231,4026,1
2021-04-23,New York,36,2021094,4850,51361,62
2021-04-23,North Carolina,37,957785,1994,12552,18
2021-04-23,North Dakota,38,106568,152,1517,2
2021-04-23,Northern Mariana Islands,69,162,0,2,0
2021-04-23,Ohio,39,1061907,1788,19122,89
2021-04-23,Oklahoma,40,446550,304,6716,0
2021-04-23,Oregon,41,179124,1014,2493,9
2021-04-23,Pennsylvania,42,1132212,4068,25990,56
2021-04-23,Puerto Rico,72,159999,1172,2246,8
2021-04-23,Rhode Island,44,146324,296,2660,0
2021-04-23,South Carolina,45,573225,977,9404,16
2021-04-23,South Dakota,46,121850,199,1957,1
2021-04-23,Tennessee,47,826550,1276,12045,10
2021-04-23,Texas,48,2866290,2614,50045,64
2021-04-23,Utah,49,394742,344,2179,1
2021-04-23,Vermont,50,22416,91,243,0
2021-04-23,Virgin Islands,78,3068,0,27,0
2021-04-23,Virginia,51,652321,1340,10666,13
2021-04-23,Washington,53,395354,1840,5477,5
2021-04-23,West Virginia,54,150693,405,2813,5
2021-04-23,Wisconsin,55,655560,879,7452,14
2021-04-23,Wyoming,56,57696,83,705,0
2021-04-24,Alabama,01,525898,421,10851,11
2021-04-24,Alaska,02,66518,0,318,0
2021-04-24,Arizona,04,858076,729,17260,22
2021-04-24,Arkansas,05,334642,184,5717,1
2021-04-24,California,06,3730549,374,61428,38
2021-04-24,Colorado,08,502704,1202,6381,13
2021-04-24,Connecticut,09,334766,0,8047,0
2021-04-24,Delaware,10,102927,334,1615,6
2021-04-24,District of Columbia,11,47219,78,1099,0
2021-04-24,Florida,12,2203905,7411,34811,53
2021-04-24,Georgia,13,1068594,1473,19355,56
2021-04-24,Guam,66,8880,0,137,0
2021-04-24,Hawaii,15,32165,51,475,1
2021-04-24,Idaho,16,186300,3,2033,0
2021-04-24,Illinois,17,1322640,2693,24114,31
2021-04-24,Indiana,18,717263,1103,13271,15
2021-04-24,Iowa,19,362732,398,5927,20
2021-04-24,Kansas,20,309544,0,5009,0
2021-04-24,Kentucky,21,443955,451,6544,27
2021-04-24,Louisiana,22,455541,0,10336,0
2021-04-24,Maine,23,59612,373,772,1
2021-04-24,Maryland,24,442537,1196,8648,15
2021-04-24,Massachusetts,25,681570,1563,17544,16
2021-04-24,Michigan,26,909952,5201,18398,126
2021-04-24,Minnesota,27,566765,2103,7150,8
2021-04-24,Mississippi,28,310349,0,7175,0
2021-04-24,Missouri,29,597228,685,9179,7
2021-04-24,Montana,30,108121,133,1563,4
2021-04-24,Nebraska,31,218580,383,2356,1
2021-04-24,Nevada,32,312840,0,5422,0
2021-04-24,New Hampshire,33,93542,311,1282,1
2021-04-24,New Jersey,34,996197,2783,25367,39
2021-04-24,New Mexico,35,196221,0,4026,0
2021-04-24,New York,36,2025257,4163,51419,58
2021-04-24,North Carolina,37,957970,185,12553,1
2021-04-24,North Dakota,38,106687,119,1517,0
2021-04-24,Northern Mariana Islands,69,164,2,2,0
2021-04-24,Ohio,39,1063433,1526,19122,0
2021-04-24,Oklahoma,40,446550,0,6716,0
2021-04-24,Oregon,41,179930,806,2496,3
2021-04-24,Pennsylvania,42,1135903,3691,26033,43
2021-04-24,Puerto Rico,72,161065,1066,2263,17
2021-04-24,Rhode Island,44,146324,0,2660,0
2021-04-24,South Carolina,45,574226,1001,9414,10
2021-04-24,South Dakota,46,121986,136,1958,1
2021-04-24,Tennessee,47,826608,58,12045,0
2021-04-24,Texas,48,2868275,1985,50087,42
2021-04-24,Utah,49,395214,472,2180,1
2021-04-24,Vermont,50,22479,63,244,1
2021-04-24,Virgin Islands,78,3068,0,27,0
2021-04-24,Virginia,51,653326,1005,10675,9
2021-04-24,Washington,53,396890,1536,5478,1
2021-04-24,West Virginia,54,151068,375,2817,4
2021-04-24,Wisconsin,55,656203,643,7474,22
2021-04-24,Wyoming,56,57696,0,705,0
2021-04-25,Alabama,01,526131,233,10851,0
2021-04-25,Alaska,02,66518,0,318,0
2021-04-25,Arizona,04,858737,661,17268,8
2021-04-25,Arkansas,05,334706,64,5718,1
2021-04-25,California,06,3731900,1351,61463,35
2021-04-25,Colorado,08,504495,1791,6388,7
2021-04-25,Connecticut,09,334766,0,8047,0
2021-04-25,Delaware,10,103222,295,1616,1
2021-04-25,District of Columbia,11,47323,104,1099,0
2021-04-25,Florida,12,2208576,4671,34847,36
2021-04-25,Georgia,13,1069495,901,19357,2
2021-04-25,Guam,66,8884,4,137,0
2021-04-25,Hawaii,15,32284,119,475,0
2021-04-25,Idaho,16,186300,0,2033,0
2021-04-25,Illinois,17,1324610,1970,24139,25
2021-04-25,Indiana,18,718090,827,13274,3
2021-04-25,Iowa,19,362923,191,5927,0
2021-04-25,Kansas,20,309544,0,5009,0
2021-04-25,Kentucky,21,444211,256,6557,13
2021-04-25,Louisiana,22,455541,0,10336,0
2021-04-25,Maine,23,59776,164,772,0
2021-04-25,Maryland,24,443443,906,8661,13
2021-04-25,Massachusetts,25,682784,1214,17550,6
2021-04-25,Michigan,26,909952,0,18398,0
2021-04-25,Minnesota,27,568321,1556,7157,7
2021-04-25,Mississippi,28,310349,0,7175,0
2021-04-25,Missouri,29,597547,319,9180,1
2021-04-25,Montana,30,108170,49,1563,0
2021-04-25,Nebraska,31,218732,152,2356,0
2021-04-25,Nevada,32,312840,0,5422,0
2021-04-25,New Hampshire,33,93821,279,1284,2
2021-04-25,New Jersey,34,997891,1694,25380,13
2021-04-25,New Mexico,35,196221,0,4026,0
2021-04-25,New York,36,2029307,4050,51471,52
2021-04-25,North Carolina,37,957970,0,12553,0
2021-04-25,North Dakota,38,106719,32,1517,0
2021-04-25,Northern Mariana Islands,69,164,0,2,0
2021-04-25,Ohio,39,1064306,873,19122,0
2021-04-25,Oklahoma,40,446550,0,6716,0
2021-04-25,Oregon,41,180700,770,2497,1
2021-04-25,Pennsylvania,42,1138529,2626,26038,5
2021-04-25,Puerto Rico,72,162074,1009,2264,1
2021-04-25,Rhode Island,44,146324,0,2660,0
2021-04-25,South Carolina,45,574985,759,9430,16
2021-04-25,South Dakota,46,121986,0,1958,0
2021-04-25,Tennessee,47,826672,64,12045,0
2021-04-25,Texas,48,2869755,1480,50100,13
2021-04-25,Utah,49,395495,281,2182,2
2021-04-25,Vermont,50,22576,97,244,0
2021-04-25,Virgin Islands,78,3068,0,27,0
2021-04-25,Virginia,51,654210,884,10691,16
2021-04-25,Washington,53,397006,116,5478,0
2021-04-25,West Virginia,54,151382,314,2821,4
2021-04-25,Wisconsin,55,656668,465,7473,-1
2021-04-25,Wyoming,56,57696,0,705,0
2021-04-26,Alabama,01,526348,217,10852,1
2021-04-26,Alaska,02,66967,449,330,12
2021-04-26,Arizona,04,859487,750,17268,0
2021-04-26,Arkansas,05,334769,63,5720,2
2021-04-26,California,06,3734630,2730,61485,22
2021-04-26,Colorado,08,505526,1031,6390,2
2021-04-26,Connecticut,09,336933,2167,8066,19
2021-04-26,Delaware,10,103459,237,1617,1
2021-04-26,District of Columbia,11,47378,55,1099,0
2021-04-26,Florida,12,2212089,3513,34911,64
2021-04-26,Georgia,13,1070237,742,19391,34
2021-04-26,Guam,66,8892,8,137,0
2021-04-26,Hawaii,15,32349,65,475,0
2021-04-26,Idaho,16,186875,575,2036,3
2021-04-26,Illinois,17,1326850,2240,24150,11
2021-04-26,Indiana,18,718771,681,13280,6
2021-04-26,Iowa,19,363158,235,5927,0
2021-04-26,Kansas,20,310013,469,5010,1
2021-04-26,Kentucky,21,444547,336,6575,18
2021-04-26,Louisiana,22,456432,891,10342,6
2021-04-26,Maine,23,60005,229,772,0
2021-04-26,Maryland,24,444001,558,8670,9
2021-04-26,Massachusetts,25,683665,881,17562,12
2021-04-26,Michigan,26,917016,7064,18439,41
2021-04-26,Minnesota,27,569518,1197,7157,0
2021-04-26,Mississippi,28,310987,638,7178,3
2021-04-26,Missouri,29,597967,420,9182,2
2021-04-26,Montana,30,108227,57,1563,0
2021-04-26,Nebraska,31,218832,100,2361,5
2021-04-26,Nevada,32,313680,840,5433,11
2021-04-26,New Hampshire,33,93935,114,1286,2
2021-04-26,New Jersey,34,988886,-9005,25399,19
2021-04-26,New Mexico,35,196844,623,4029,3
2021-04-26,New York,36,2032325,3018,51511,40
2021-04-26,North Carolina,37,962978,5008,12587,34
2021-04-26,North Dakota,38,106840,121,1517,0
2021-04-26,Northern Mariana Islands,69,164,0,2,0
2021-04-26,Ohio,39,1065702,1396,19122,0
2021-04-26,Oklahoma,40,447278,728,6716,0
2021-04-26,Oregon,41,181413,713,2501,4
2021-04-26,Pennsylvania,42,1141219,2690,26042,4
2021-04-26,Puerto Rico,72,162818,744,2265,1
2021-04-26,Rhode Island,44,146960,636,2663,3
2021-04-26,South Carolina,45,575515,530,9433,3
2021-04-26,South Dakota,46,122080,94,1960,2
2021-04-26,Tennessee,47,828528,1856,12055,10
2021-04-26,Texas,48,2874150,4395,50133,33
2021-04-26,Utah,49,395741,246,2183,1
2021-04-26,Vermont,50,22617,41,244,0
2021-04-26,Virgin Islands,78,3090,22,27,0
2021-04-26,Virginia,51,654929,719,10706,15
2021-04-26,Washington,53,399327,2321,5498,20
2021-04-26,West Virginia,54,151671,289,2821,0
2021-04-26,Wisconsin,55,657144,476,7473,0
2021-04-26,Wyoming,56,57818,122,705,0
2021-04-27,Alabama,01,526707,359,10854,2
2021-04-27,Alaska,02,67104,137,330,0
2021-04-27,Arizona,04,860169,682,17276,8
2021-04-27,Arkansas,05,334998,229,5725,5
2021-04-27,California,06,3736753,2123,61504,19
2021-04-27,Colorado,08,508108,2582,6402,12
2021-04-27,Connecticut,09,337340,407,8067,1
2021-04-27,Delaware,10,103603,144,1617,0
2021-04-27,District of Columbia,11,47471,93,1100,1
2021-04-27,Florida,12,2217360,5271,34957,46
2021-04-27,Georgia,13,1071593,1356,19407,16
2021-04-27,Guam,66,8908,16,137,0
2021-04-27,Hawaii,15,32397,48,476,1
2021-04-27,Idaho,16,187102,227,2043,7
2021-04-27,Illinois,17,1329443,2593,24174,24
2021-04-27,Indiana,18,719613,842,13293,13
2021-04-27,Iowa,19,363530,372,5930,3
2021-04-27,Kansas,20,310014,1,5010,0
2021-04-27,Kentucky,21,445266,719,6595,20
2021-04-27,Louisiana,22,456884,452,10352,10
2021-04-27,Maine,23,60430,425,777,5
2021-04-27,Maryland,24,444678,677,8688,18
2021-04-27,Massachusetts,25,684630,965,17566,4
2021-04-27,Michigan,26,921596,4580,18552,113
2021-04-27,Minnesota,27,570596,1078,7169,12
2021-04-27,Mississippi,28,311159,172,7188,10
2021-04-27,Missouri,29,598538,571,9217,35
2021-04-27,Montana,30,108402,175,1566,3
2021-04-27,Nebraska,31,219090,258,2362,1
2021-04-27,Nevada,32,314085,405,5444,11
2021-04-27,New Hampshire,33,94203,268,1294,8
2021-04-27,New Jersey,34,991010,2124,25460,61
2021-04-27,New Mexico,35,196999,155,4041,12
2021-04-27,New York,36,2035668,3343,51587,76
2021-04-27,North Carolina,37,964612,1634,12611,24
2021-04-27,North Dakota,38,107029,189,1517,0
2021-04-27,Northern Mariana Islands,69,164,0,2,0
2021-04-27,Ohio,39,1067262,1560,19188,66
2021-04-27,Oklahoma,40,447393,115,6716,0
2021-04-27,Oregon,41,182040,627,2502,1
2021-04-27,Pennsylvania,42,1144880,3661,26120,78
2021-04-27,Puerto Rico,72,163652,834,2279,14
2021-04-27,Rhode Island,44,147220,260,2664,1
2021-04-27,South Carolina,45,575956,441,9435,2
2021-04-27,South Dakota,46,122228,148,1961,1
2021-04-27,Tennessee,47,829599,1071,12066,11
2021-04-27,Texas,48,2877890,3740,50193,60
2021-04-27,Utah,49,396068,327,2186,3
2021-04-27,Vermont,50,22675,58,245,1
2021-04-27,Virgin Islands,78,3090,0,27,0
2021-04-27,Virginia,51,656051,1122,10724,18
2021-04-27,Washington,53,400386,1059,5510,12
2021-04-27,West Virginia,54,151848,177,2662,-159
2021-04-27,Wisconsin,55,658084,940,7494,21
2021-04-27,Wyoming,56,57883,65,707,2
2021-04-28,Alabama,01,527083,376,10879,25
2021-04-28,Alaska,02,67290,186,330,0
2021-04-28,Arizona,04,860772,603,17282,6
2021-04-28,Arkansas,05,335289,291,5726,1
2021-04-28,California,06,3738507,1754,61571,67
2021-04-28,Colorado,08,508930,822,6406,4
2021-04-28,Connecticut,09,337961,621,8080,13
2021-04-28,Delaware,10,103844,241,1622,5
2021-04-28,District of Columbia,11,47533,62,1104,4
2021-04-28,Florida,12,2222538,5178,35029,72
2021-04-28,Georgia,13,1072961,1368,19475,68
2021-04-28,Guam,66,8920,12,137,0
2021-04-28,Hawaii,15,32465,68,479,3
2021-04-28,Idaho,16,187348,246,2047,4
2021-04-28,Illinois,17,1332089,2646,24211,37
2021-04-28,Indiana,18,720874,1261,13312,19
2021-04-28,Iowa,19,364033,503,5931,1
2021-04-28,Kansas,20,310641,627,5021,11
2021-04-28,Kentucky,21,445990,724,6602,7
2021-04-28,Louisiana,22,457326,442,10367,15
2021-04-28,Maine,23,60691,261,778,1
2021-04-28,Maryland,24,445681,1003,8709,21
2021-04-28,Massachusetts,25,686243,1613,17578,12
2021-04-28,Michigan,26,926532,4936,18589,37
2021-04-28,Minnesota,27,572103,1507,7191,22
2021-04-28,Mississippi,28,311493,334,7193,5
2021-04-28,Missouri,29,599445,907,9230,13
2021-04-28,Montana,30,108598,196,1567,1
2021-04-28,Nebraska,31,219341,251,2362,0
2021-04-28,Nevada,32,314475,390,5448,4
2021-04-28,New Hampshire,33,94405,202,1296,2
2021-04-28,New Jersey,34,993121,2111,25495,35
2021-04-28,New Mexico,35,197219,220,4053,12
2021-04-28,New York,36,2038668,3000,51608,21
2021-04-28,North Carolina,37,966397,1785,12642,31
2021-04-28,North Dakota,38,107185,156,1517,0
2021-04-28,Northern Mariana Islands,69,164,0,2,0
2021-04-28,Ohio,39,1068985,1723,19188,0
2021-04-28,Oklahoma,40,447642,249,6788,72
2021-04-28,Oregon,41,182960,920,2506,4
2021-04-28,Pennsylvania,42,1148422,3542,26185,65
2021-04-28,Puerto Rico,72,163976,324,2285,6
2021-04-28,Rhode Island,44,147601,381,2668,4
2021-04-28,South Carolina,45,576639,683,9472,37
2021-04-28,South Dakota,46,122398,170,1962,1
2021-04-28,Tennessee,47,830660,1061,12074,8
2021-04-28,Texas,48,2882018,4128,50271,78
2021-04-28,Utah,49,396586,518,2190,4
2021-04-28,Vermont,50,22723,48,246,1
2021-04-28,Virgin Islands,78,3093,3,27,0
2021-04-28,Virginia,51,657160,1109,10736,12
2021-04-28,Washington,53,402049,1663,5522,12
2021-04-28,West Virginia,54,152301,453,2673,11
2021-04-28,Wisconsin,55,658908,824,7534,40
2021-04-28,Wyoming,56,57999,116,707,0
2021-04-29,Alabama,01,527513,430,10887,8
2021-04-29,Alaska,02,67458,168,330,0
2021-04-29,Arizona,04,861653,881,17305,23
2021-04-29,Arkansas,05,335529,240,5735,9
2021-04-29,California,06,3739891,1384,61650,79
2021-04-29,Colorado,08,511914,2984,6422,16
2021-04-29,Connecticut,09,338447,486,8084,4
2021-04-29,Delaware,10,104038,194,1624,2
2021-04-29,District of Columbia,11,47614,81,1105,1
2021-04-29,Florida,12,2228204,5666,35083,54
2021-04-29,Georgia,13,1074398,1437,19532,57
2021-04-29,Guam,66,8928,8,137,0
2021-04-29,Hawaii,15,32580,115,480,1
2021-04-29,Idaho,16,187578,230,2048,1
2021-04-29,Illinois,17,1335559,3470,24252,41
2021-04-29,Indiana,18,722258,1384,13324,12
2021-04-29,Iowa,19,364476,443,5931,0
2021-04-29,Kansas,20,310650,9,5021,0
2021-04-29,Kentucky,21,446773,783,6612,10
2021-04-29,Louisiana,22,457896,570,10376,9
2021-04-29,Maine,23,60945,254,782,4
2021-04-29,Maryland,24,446647,966,8718,9
2021-04-29,Massachusetts,25,687638,1395,17594,16
2021-04-29,Michigan,26,930717,4185,18705,116
2021-04-29,Minnesota,27,574031,1928,7221,30
2021-04-29,Mississippi,28,311654,161,7195,2
2021-04-29,Missouri,29,600190,745,9237,7
2021-04-29,Montana,30,108773,175,1570,3
2021-04-29,Nebraska,31,219559,218,2365,3
2021-04-29,Nevada,32,314928,453,5459,11
2021-04-29,New Hampshire,33,94676,271,1301,5
2021-04-29,New Jersey,34,995365,2244,25529,34
2021-04-29,New Mexico,35,197447,228,4060,7
2021-04-29,New York,36,2042530,3862,51677,69
2021-04-29,North Carolina,37,968342,1945,12658,16
2021-04-29,North Dakota,38,107329,144,1522,5
2021-04-29,Northern Mariana Islands,69,164,0,2,0
2021-04-29,Ohio,39,1070771,1786,19188,0
2021-04-29,Oklahoma,40,447931,289,6788,0
2021-04-29,Oregon,41,183830,870,2507,1
2021-04-29,Pennsylvania,42,1151784,3362,26233,48
2021-04-29,Puerto Rico,72,164286,310,2296,11
2021-04-29,Rhode Island,44,147897,296,2669,1
2021-04-29,South Carolina,45,577550,911,9495,23
2021-04-29,South Dakota,46,122532,134,1962,0
2021-04-29,Tennessee,47,831905,1245,12091,17
2021-04-29,Texas,48,2885569,3551,50336,65
2021-04-29,Utah,49,397049,463,2197,7
2021-04-29,Vermont,50,22824,101,246,0
2021-04-29,Virgin Islands,78,3093,0,27,0
2021-04-29,Virginia,51,658341,1181,10751,15
2021-04-29,Washington,53,403589,1540,5535,13
2021-04-29,West Virginia,54,152733,432,2674,1
2021-04-29,Wisconsin,55,659812,904,7542,8
2021-04-29,Wyoming,56,58069,70,707,0
2021-04-30,Alabama,01,527922,409,10896,9
2021-04-30,Alaska,02,67598,140,330,0
2021-04-30,Arizona,04,862497,844,17324,19
2021-04-30,Arkansas,05,335725,196,5739,4
2021-04-30,California,06,3742224,2333,61756,106
2021-04-30,Colorado,08,513752,1838,6432,10
2021-04-30,Connecticut,09,339233,786,8097,13
2021-04-30,Delaware,10,104405,367,1625,1
2021-04-30,District of Columbia,11,47697,83,1105,0
2021-04-30,Florida,12,2233510,5306,35160,77
2021-04-30,Georgia,13,1075835,1437,19564,32
2021-04-30,Guam,66,8933,5,137,0
2021-04-30,Hawaii,15,32767,187,480,0
2021-04-30,Idaho,16,187726,148,2048,0
2021-04-30,Illinois,17,1338687,3128,24291,39
2021-04-30,Indiana,18,723741,1483,13332,8
2021-04-30,Iowa,19,364841,365,5950,19
2021-04-30,Kansas,20,311213,563,5025,4
2021-04-30,Kentucky,21,447473,700,6620,8
2021-04-30,Louisiana,22,458581,685,10382,6
2021-04-30,Maine,23,61213,268,784,2
2021-04-30,Maryland,24,447590,943,8744,26
2021-04-30,Massachusetts,25,688973,1335,17610,16
2021-04-30,Michigan,26,934576,3859,18743,38
2021-04-30,Minnesota,27,575905,1874,7237,16
2021-04-30,Mississippi,28,311900,246,7199,4
2021-04-30,Missouri,29,600910,720,9243,6
2021-04-30,Montana,30,108931,158,1572,2
2021-04-30,Nebraska,31,219826,267,2366,1
2021-04-30,Nevada,32,315438,510,5464,5
2021-04-30,New Hampshire,33,94886,210,1303,2
2021-04-30,New Jersey,34,997222,1857,25554,25
2021-04-30,New Mexico,35,197733,286,4069,9
2021-04-30,New York,36,2046322,3792,51728,51
2021-04-30,North Carolina,37,970599,2257,12676,18
2021-04-30,North Dakota,38,107504,175,1523,1
2021-04-30,Northern Mariana Islands,69,164,0,2,0
2021-04-30,Ohio,39,1072312,1541,19284,96
2021-04-30,Oklahoma,40,448305,374,6788,0
2021-04-30,Oregon,41,184838,1008,2511,4
2021-04-30,Pennsylvania,42,1156246,4462,26275,42
2021-04-30,Puerto Rico,72,165052,766,2303,7
2021-04-30,Rhode Island,44,148186,289,2671,2
2021-04-30,South Carolina,45,578659,1109,9497,2
2021-04-30,South Dakota,46,122660,128,1967,5
2021-04-30,Tennessee,47,832853,948,12100,9
2021-04-30,Texas,48,2889252,3683,50403,67
2021-04-30,Utah,49,397388,339,2202,5
2021-04-30,Vermont,50,22952,128,246,0
2021-04-30,Virgin Islands,78,3125,32,27,0
2021-04-30,Virginia,51,659590,1249,10770,19
2021-04-30,Washington,53,404972,1383,5547,12
2021-04-30,West Virginia,54,153128,395,2679,5
2021-04-30,Wisconsin,55,660662,850,7550,8
2021-04-30,Wyoming,56,58142,73,707,0
2021-05-01,Alabama,01,528309,387,10913,17
2021-05-01,Alaska,02,67598,0,330,0
2021-05-01,Arizona,04,863571,1074,17338,14
2021-05-01,Arkansas,05,335968,243,5741,2
2021-05-01,California,06,3743780,1556,61853,97
2021-05-01,Colorado,08,515125,1373,6434,2
2021-05-01,Connecticut,09,339233,0,8097,0
2021-05-01,Delaware,10,104621,216,1626,1
2021-05-01,District of Columbia,11,47800,103,1106,1
2021-05-01,Florida,12,2238929,5419,35238,78
2021-05-01,Georgia,13,1077047,1212,19586,22
2021-05-01,Guam,66,8944,11,137,0
2021-05-01,Hawaii,15,32882,115,480,0
2021-05-01,Idaho,16,187728,2,2048,0
2021-05-01,Illinois,17,1341493,2806,24330,39
2021-05-01,Indiana,18,724895,1154,13338,6
2021-05-01,Iowa,19,365228,387,5952,2
2021-05-01,Kansas,20,311213,0,5025,0
2021-05-01,Kentucky,21,448026,553,6631,11
2021-05-01,Louisiana,22,458581,0,10382,0
2021-05-01,Maine,23,61616,403,789,5
2021-05-01,Maryland,24,448529,939,8764,20
2021-05-01,Massachusetts,25,690279,1306,17617,7
2021-05-01,Michigan,26,938277,3701,18883,140
2021-05-01,Minnesota,27,577617,1712,7247,10
2021-05-01,Mississippi,28,311900,0,7199,0
